,SMILES,fa7,parp1,5ht1b,jak2,braf
17183,CCOCC(=O)N1CC[C@@H](NCc2cccc(C(=O)NC)c2)[C@@H]1C,0.0,0.0,0.0,0.0,0.0
17184,CCCC[C@H](CC)CNC(=O)[C@@H]1CC[C@@H]1C(N)=O,0.0,0.0,0.0,0.0,0.0
17185,CCC(CC)[C@H]1C[C@H](NC(=O)NC2CCC(C(=O)O)CC2)CCO1,0.0,0.0,0.0,0.0,0.0
17186,CC[C@H](NC[C@@H](O)c1ccc(-c2nn[nH]n2)cc1)C(C)(C)O,0.0,0.0,0.0,0.0,0.0
17187,CCC(CC)C(=O)N1CC[C@H](NCc2nc(CC3CC3)no2)C1,0.0,0.0,0.0,0.0,0.0
17188,CCOC(=O)CCc1cccc(NS(=O)(=O)c2cn[nH]c2)c1,0.0,0.0,0.0,0.0,0.0
17189,CC[C@H](NC(=O)C(=O)N1CCC[C@@H](C)[C@@H]1C)c1ccncc1,0.0,0.0,0.0,0.0,0.0
17190,CCCN(CC)C[C@@H](C)NC(=O)N(C)[C@H](C)C1CC1,0.0,0.0,0.0,0.0,0.0
17191,CC(=O)N(C)C[C@H](O)CNCC(=O)Nc1cc(Cl)ccc1C,0.0,0.0,0.0,0.0,0.0
17192,CCOCCCn1c(C(N)=O)nnc1N1CCC[C@@H](CC)CC1,0.0,0.0,0.0,0.0,0.0
17193,CCN(C(=O)CN[C@@H]1CCN(C(=O)[C@H]2C[C@@H]2C)C1)c1ccccc1,0.0,0.0,0.0,0.0,0.0
17194,CC(=O)N[C@@H]1CN(Cc2cc(C)sc2C)CC2(CCOCC2)C1,0.0,0.0,0.0,0.0,0.0
17195,CCCC(=O)N1CCCC[C@@H]1C(=O)NC[C@H]1CCN(CC2CCC2)C1,0.0,0.0,0.0,0.0,0.0
17196,CC(=O)Nc1ccc(S(=O)(=O)NC[C@H]2CC(C)=NO2)cc1,0.0,0.0,0.0,0.0,0.0
17197,CC[C@H](OC)C(=O)N(CCNC(=O)C=C(C)C)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0
17198,CCCCNC(=O)[C@H]1CC12CCN(Cc1ccc(C)cn1)CC2,0.0,0.0,0.0,0.0,0.0
17199,CC[C@@H](CNCC1CCN(C(=O)c2nc(Cl)cs2)CC1)OC,0.0,0.0,0.0,0.0,0.0
17200,CCO[C@H](C)c1noc(CN[C@@H]2CCCC[C@H]2OC)n1,0.0,0.0,0.0,0.0,0.0
17201,CCC(=O)N1CC[C@@H](NC(=O)Cc2ccc(F)cn2)[C@H]1C,0.0,0.0,0.0,0.0,0.0
17202,CC(C)C1CCC(NC(=O)[C@H](O)c2cccnc2)CC1,0.0,0.0,0.0,0.0,0.0
17203,CC(C)(C(=O)N[C@H](CNC(=O)c1ccco1)C1CC1)C(F)(F)F,0.0,0.0,0.0,0.0,0.0
17204,CCCCCC[C@H](F)C(=O)N[C@@H]1CN(C/C=C\Cl)C[C@H]1OC,0.0,0.0,0.0,0.0,0.0
17205,CCCCc1ccc(CC(=O)N2CC[C@H](N(C)CC(=O)NC)C2)cc1,0.0,0.0,0.0,0.0,0.0
17206,CCC(=O)N[C@@H](C)C(=O)N(C)CCN(C)C(=O)c1cc(C)oc1C,0.0,0.0,0.0,0.0,0.0
17207,CCn1ncnc1CN1C[C@H](NC(=O)c2ccsn2)C(C)(C)C1,0.0,0.0,0.0,0.0,0.0
17208,CC(C)CN1CCN(CCNC(=O)CCCC2CCOCC2)CC1,0.0,0.0,0.0,0.0,0.0
17209,CC(=O)NCc1ccc(NC(=O)Cc2cn3cccc(C)c3n2)cc1,0.0,0.0,0.0,0.0,0.0
17210,CC(C)C[C@H](C)C(=O)N1CC2(CN(C(=O)c3ccn(C)n3)CCO2)C1,0.0,0.0,0.0,0.0,0.0
17211,CCN(C(=O)COCCCOC)c1cccc(C(=O)O)c1,0.0,0.0,0.0,0.0,0.0
17212,CCN(CC)C(=O)[C@H]1CSCN1C(=O)c1cccc(C(C)C)n1,0.0,0.0,0.0,0.0,0.0
17213,CCn1nccc1/C=C\C(=O)Nc1cn(C)nc1C1CC1,0.0,0.0,0.0,0.0,0.0
17214,CCCNC1CCC(NC(=O)Cc2cnn(C)c2)CC1,0.0,0.0,0.0,0.0,0.0
17215,CCc1nccnc1NC(=O)C1CC(O)(c2ccccc2)C1,0.0,0.0,0.0,0.0,0.0
17216,CCn1cc(C(=O)NC[C@@H](C)NC(=O)CCC(F)(F)F)c(C)n1,0.0,0.0,0.0,0.0,0.0
17217,CC(C)[C@@H]1C[C@H]1NC(=O)C(=O)N1CCC[C@@]1(C)CCCO,0.0,0.0,0.0,0.0,0.0
17218,CC[C@@H](NC(=O)c1ccc(N2CCCC2)nc1)C(=O)N1CCOCC1,0.0,0.0,0.0,0.0,0.0
17219,CCOC(=O)c1cc(S(=O)(=O)NCc2nccn2C)ccc1C,0.0,0.0,0.0,0.0,0.0
17220,CCN1CC[C@H](CN(Cc2cccnc2)C(=O)c2n[nH]cc2F)C1,0.0,0.0,0.0,0.0,0.0
17221,CC(C)CN(C(=O)COCC(F)(F)C(F)F)[C@H]1CC[C@H](N)CC1,0.0,0.0,0.0,0.0,0.0
17222,CCC(CC)NC(=O)C(=O)Nc1cc(-c2ccccc2C)nn1C,0.0,0.0,0.0,0.0,0.0
17223,CCC[C@@H]1CN(C(=O)N[C@H](C)CCCCN)CCO1,0.0,0.0,0.0,0.0,0.0
17224,CC1(NC(=O)[C@H]2C[C@H]3C=C[C@H]2O3)CCN(C(=O)c2ccccn2)CC1,0.0,0.0,0.0,0.0,0.0
17225,CC(C)[C@@H](F)C(=O)N1CCN(C(=O)[C@@H]2CCC(C)(C)C2)CC1,0.0,0.0,0.0,0.0,0.0
17226,CCOc1ccc(OCCN2CCOC[C@@H]2C[C@@H](C)O)cc1,0.0,0.0,0.0,0.0,0.0
17227,CCc1cc(C(=O)NC[C@@H]2CCCN2C(=O)c2cscn2)nn1C,0.0,0.0,0.0,0.0,0.0
17228,CC(=O)Nc1ccc(Cl)c(NC(=O)C(=O)N2CCSCC2)c1,0.0,0.0,0.0,0.0,0.0
17229,CCc1cc(C)nc(NCC2CC(NC(=O)c3ccc(O)nc3)C2)n1,0.0,0.0,0.0,0.0,0.0
17230,CCC1(C(=O)N2CC[C@H]2CNC(=O)c2ccn(C)n2)CCC1,0.0,0.0,0.0,0.0,0.0
17231,CCc1ocnc1C(=O)N[C@@H]1CN(C(=O)[C@H]2CCCCO2)C[C@H]1C,0.0,0.0,0.0,0.0,0.0
17232,CC(C)[C@@H](NC(=O)NCc1cccc(Cl)c1Cl)C(=O)O,0.0,0.0,0.0,0.0,0.0
17233,CC[C@H]1CN(C(=O)c2c(C)noc2C)CC[C@@H]1NC(=O)C1CC=CC1,0.0,0.0,0.0,0.0,0.0
17234,CCCN1CC[C@H](CNCc2ccc(N(C)C)cc2C)C1,0.0,0.0,0.0,0.0,0.0
17235,CC(C)Oc1ccc(C(=O)NCCNCc2cc3n(n2)CCC3)nc1,0.0,0.0,0.0,0.0,0.0
17236,CCCCNC(=O)[C@@H](C)OC(=O)c1cc2cc(F)ccc2oc1=O,0.0,0.0,0.0,0.0,0.0
17237,CCC(CC)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCc2c[nH]nc21,0.0,0.0,0.0,0.0,0.0
17238,CCN(C(=O)N[C@@H]1CCC[C@@H]1C(=O)NC)C(C)C,0.0,0.0,0.0,0.0,0.0
17239,CCC(=O)N1CCC[C@@H](C(=O)N[C@@H](C)CC(C)(C)C)C1,0.0,0.0,0.0,0.0,0.0
17240,CC(C)(C)C[C@@H]1C[C@H]1C(=O)N1CC(NC(=O)[C@H]2CC23CC3)C1,0.0,0.0,0.0,0.0,0.0
17241,CCC(=CC(=O)N[C@H]1CC[C@H](CNC(=O)CCc2cnn[nH]2)C1)CC,0.0,0.0,0.0,0.0,0.0
17242,CC(C)O[C@@H]1C[C@H](NC(=O)NC[C@@H](O)c2cnn(C)c2)C1(C)C,0.0,0.0,0.0,0.0,0.0
17243,CC[C@@H]1CN(C(=O)NCc2cccc(Cn3ccnc3)c2)CCS1,0.0,0.0,0.0,0.0,0.0
17244,CCC(=O)N1CCC(NC(=O)c2ccc(N3CCCC3)nn2)CC1,0.0,0.0,0.0,0.0,0.0
17245,CCCCCN1C[C@H]2OCCN(C(=O)c3n[nH]c4c3CCC4)[C@H]2C1,0.0,0.0,0.0,0.0,0.0
17246,CCNC(=O)c1ccc(CNC(=O)N2CCC[C@@H]2C2OCCO2)cc1,0.0,0.0,0.0,0.0,0.0
17247,CCNC(=O)Nc1cccc(NC(=O)C(=O)N[C@H]2C=CCC2)c1,0.0,0.0,0.0,0.0,0.0
17248,CC(C)C(=O)N1CCC[C@H]2CN(C(=O)c3ccncc3)C[C@H]21,0.0,0.0,0.0,0.0,0.0
17249,CCc1nc(C(=O)NC[C@@H]2[C@H]3CN(C(=O)C4=CCCC4)C[C@@H]23)co1,0.0,0.0,0.0,0.0,0.0
17250,CCc1ccnc(C(=O)N[C@@H]2CCCN(C(=O)c3cccn3C)C2)c1,0.0,0.0,0.0,0.0,0.0
17251,CCN(CCNC(=O)[C@@H](C)COC)C(=O)c1ccc2cccnn12,0.0,0.0,0.0,0.0,0.0
17252,CC[C@@H](CN1CCOCC1)Nc1ncnc2cccc(OC)c12,0.0,0.0,0.0,0.0,0.0
17253,CCn1cc(C(=O)N[C@H]2C[C@H](CNC(=O)c3cnc(C)[nH]3)C2)c(C)n1,0.0,0.0,0.0,0.0,0.0
17254,CC[C@H](F)C(=O)NCC1CCN(C(=O)[C@H]2CCCC2(C)C)CC1,0.0,0.0,0.0,0.0,0.0
17255,CCc1nnc(CN[C@H](CC)CNC(=O)c2ccc(C(C)C)nc2)o1,0.0,0.0,0.0,0.0,0.0
17256,CCc1c(C(=O)N[C@H]2CCCN(CC3CC3)C2)[nH]c(C)c1C(N)=O,0.0,0.0,0.0,0.0,0.0
17257,CC(C)c1ncc(C(=O)N2C[C@H](NCc3cnon3)C[C@@H]2C)s1,0.0,0.0,0.0,0.0,0.0
17258,CC[C@@H](CNC(=O)COCCN(C)C)Nc1cc(Cl)nc(C)n1,0.0,0.0,0.0,0.0,0.0
17259,CC(C)c1cccc(C(=O)NCCN(C)C(=O)c2cccc(O)n2)n1,0.0,0.0,0.0,0.0,0.0
17260,CC[C@@H](C)CCC(=O)NC[C@H](CO)Nc1ccnc(C)n1,0.0,0.0,0.0,0.0,0.0
17261,CC1(C)CCCC[C@@H]1C(=O)N1CC[C@@H](NC(=O)Cc2nc[nH]n2)C1,0.0,0.0,0.0,0.0,0.0
17262,CCCCCNC(=O)CN1C(=O)C[C@](C)(c2ccc(C)cc2)C1=O,0.0,0.0,0.0,0.0,0.0
17263,CCN(CCOC)C(=O)c1cn(CC)c2ccccc12,0.0,0.0,0.0,0.0,0.0
17264,CCc1nnc(N2CCC(C)(C)CC2)n1CCc1n[nH]c(C)n1,0.0,0.0,0.0,0.0,0.0
17265,CCN(C)C(=O)CN1CC[C@@H](CNC(=O)C2CCCCC2)C1,0.0,0.0,0.0,0.0,0.0
17266,CCC[C@@H]1C[C@H]1C(=O)NC1CC(CNC(=O)c2c[nH]nc2C(C)C)C1,0.0,0.0,0.0,0.0,0.0
17267,CC(C)[C@@H](CNC(=O)N(C)Cc1ccccc1N(C)C)C(=O)O,0.0,0.0,0.0,0.0,0.0
17268,CCCc1cc(C(=O)N2CC[C@@H](CCNC(=O)CC3CC3)C2)ccn1,0.0,0.0,0.0,0.0,0.0
17269,CCN(C(=O)[C@H]1CCC(=O)N1)[C@H](C)CNC(=O)c1ccc(F)c(C)c1,0.0,0.0,0.0,0.0,0.0
17270,CCN(C(=O)c1cnco1)[C@@H]1CCCN(CCOC2CCC2)CC1,0.0,0.0,0.0,0.0,0.0
17271,CCCCC(=O)N1CC(NC(=O)[C@@H]2C[C@H]2c2cccc(OC)c2)C1,0.0,0.0,0.0,0.0,0.0
17272,CC[C@@H]1CN(C(=O)c2ccccn2)CC[C@@H]1NCc1nccc(C)n1,0.0,0.0,0.0,0.0,0.0
17273,CC(C)[C@@H](OC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)NC(N)=O,0.0,0.0,0.0,0.0,0.0
17274,CC(C)Cc1nc(C(=O)NCC2CCS(=O)(=O)CC2)cs1,0.0,0.0,0.0,0.0,0.0
17275,CCn1cc(C(=O)NC[C@H](C2CC2)N(C)C(=O)CCCF)cn1,0.0,0.0,0.0,0.0,0.0
17276,CCN(C(=O)c1occc1C)[C@@H]1CCN(C(=O)CCc2ccoc2)C1,0.0,0.0,0.0,0.0,0.0
17277,CCN(CC(=O)OC(C)(C)C)c1cc(OC)c(C(=O)OC)cn1,0.0,0.0,0.0,0.0,0.0
17278,CCOC(=O)[C@H](CC1CC1)NC(=O)C(C)(C)NC(=O)OC(C)(C)C,0.0,0.0,0.0,0.0,0.0
17279,CC1(CC(=O)N[C@H]2CCCN(c3ncnc4ccccc34)C2)CC1,0.0,0.0,0.0,0.0,0.0
17280,CC(C)NC[C@@H]1CN(C(=O)c2cnnn2C)CC[C@@H]1C(F)(F)F,0.0,0.0,0.0,0.0,0.0
17281,CCn1cnc2c(N[C@H]3C[C@H](NC(=O)c4cc[nH]c4C)C3)ncnc21,0.0,0.0,0.0,0.0,0.0
17282,CCc1nc(C)cc(N(C)[C@@H](C)CNC(=O)C[C@@H]2CC(C)(C)CO2)n1,0.0,0.0,0.0,0.0,0.0
17283,CC(C)c1ncncc1C(=O)N[C@H]1CCN(C(=O)C(C)(F)F)[C@@H]1C,0.0,0.0,0.0,0.0,0.0
17284,CC(C)c1nc(S(=O)(=O)NC[C@@H](O)c2ccccc2F)c[nH]1,0.0,0.0,0.0,0.0,0.0
17285,CCn1ncnc1CN1C[C@@H]2CCN(C(=O)C[C@@H]3C=CCCC3)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0
17286,CCc1nc(CNC(=O)N[C@H](C)c2ccc3nc(O)[nH]c3c2)n[nH]1,0.0,0.0,0.0,0.0,0.0
17287,CCCN[C@@H]1CCN(C(=O)c2n[nH]cc2F)[C@@H](C)C1,0.0,0.0,0.0,0.0,0.0
17288,CC[C@@H](C)n1nccc1C(=O)N1CCC([C@@H]2CCN(C(C)=O)C2)CC1,0.0,0.0,0.0,0.0,0.0
17289,CCn1nc(C)c(C(=O)N2C[C@@H](C)[C@H](NCc3nonc3C)C2)c1C,0.0,0.0,0.0,0.0,0.0
17290,CCN1CCC(CNC(=O)NC2(C)CC=CC2)CC1,0.0,0.0,0.0,0.0,0.0
17291,CCC(=O)NC[C@H](CC)NC(=O)CCc1ccoc1,0.0,0.0,0.0,0.0,0.0
17292,CCC(=O)N1C[C@H]2CCN(C(=O)[C@@H](OC)[C@H]3CCOC3)CC[C@H]2C1,0.0,0.0,0.0,0.0,0.0
17293,CC(=O)c1ccc(C(=O)N[C@@H]2CC(=O)N([C@H]3C[C@H]3C)C2)cc1O,0.0,0.0,0.0,0.0,0.0
17294,CCC1(C(=O)N2CC[C@H](CN(C)C(=O)C3(COC)CC3)C2)CCC1,0.0,0.0,0.0,0.0,0.0
17295,CCn1cccc1C(=O)N[C@H]1CC[C@H](CNC(=O)c2ccsn2)C1,0.0,0.0,0.0,0.0,0.0
17296,CCN1C[C@@H]2CCCN(C(=O)Cc3ccc(OC)c(OC)c3)[C@@H]2C1,0.0,0.0,0.0,0.0,0.0
17297,CC(C)CCC(=O)N1CCC[C@H](CNC(=O)Cc2cncs2)C1,0.0,0.0,0.0,0.0,0.0
17298,CC[C@H](C)CN1CC[C@@H]2[C@H]1CCCN2C(=O)c1c(C)nn(C)c1OC,0.0,0.0,0.0,0.0,0.0
17299,CC(C)n1cc([C@H](C)NC(=O)c2cccnc2F)cn1,0.0,0.0,0.0,0.0,0.0
17300,CCC1(C(=O)N2CCN(CCCS(C)(=O)=O)CC2)CCCC1,0.0,0.0,0.0,0.0,0.0
17301,CC(C)(C(=O)NC[C@@H]1CCN1C(=O)[C@H]1CC[C@H](C)CC1)C1CC1,0.0,0.0,0.0,0.0,0.0
17302,CC(C)Cc1noc(CN2C[C@H](CO)Cc3ccccc32)n1,0.0,0.0,0.0,0.0,0.0
17303,CC(C)n1nnnc1-c1cccc(NC(=O)N2C[C@H]3C[C@H]3C2)c1,0.0,0.0,0.0,0.0,0.0
17304,CC[C@@H]1CO[C@H](C)CN1C(=O)NCCN(C)Cc1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0
17305,CCN(CCNC(=O)c1ccc(O)nn1)C(=O)c1ccc(C)cc1F,0.0,0.0,0.0,0.0,0.0
17306,CCN(C(=O)C1CC=CC1)C1CN(Cc2nnc(C)n2CC)C1,0.0,0.0,0.0,0.0,0.0
17307,CC[C@H](CNC(=O)C1(C(C)(F)F)CC1)NC(=O)C1CC1,0.0,0.0,0.0,0.0,0.0
17308,CCc1ocnc1C(=O)NC[C@@H](CC)NC(=O)CCC1CC1,0.0,0.0,0.0,0.0,0.0
17309,CCOc1ncccc1Nc1c(C(=O)OC)ccnc1C,0.0,0.0,0.0,0.0,0.0
17310,CC(=O)CCCC(=O)N1C[C@H]2CC[C@@H](C1)N2Cc1cc(C)no1,0.0,0.0,0.0,0.0,0.0
17311,CC1=NNC(=O)[C@@H]1CCNC(=O)[C@@H]1C[C@H]1c1c(F)cccc1F,0.0,0.0,0.0,0.0,0.0
17312,CCC[C@@H]1C[C@H]1C(=O)N1CCCN(C(=O)[C@H]2CCN(C)C2)CC1,0.0,0.0,0.0,0.0,0.0
17313,CC(=O)c1cccc(C(=O)N2CC[C@H]3C[C@@]32C(=O)N2CC=CC2)n1,0.0,0.0,0.0,0.0,0.0
17314,CCCc1ccc(C(=O)NC[C@@H](CC)NCc2cn(C)nc2C)cc1,0.0,0.0,0.0,0.0,0.0
17315,CCCCCNC1CCN(C(=O)CCN(C)c2ccncc2)CC1,0.0,0.0,0.0,0.0,0.0
17316,CC(C)CN1CCN(C(=O)N[C@@H]2CCO[C@H](C(C)C)C2)[C@H](C)C1=O,0.0,0.0,0.0,0.0,0.0
17317,CC(C)CCN1CC2(C[C@H](NC(=O)c3coc(C4CC4)n3)CO2)C1,0.0,0.0,0.0,0.0,0.0
17318,CC[C@@H](C)n1nccc1C(=O)NCCC(C)(C)N,0.0,0.0,0.0,0.0,0.0
17319,CC(C)OCCC(=O)NCCCN(C)Cc1nc(C(C)C)no1,0.0,0.0,0.0,0.0,0.0
17320,CCOC[C@H]1CN(C(=O)C(=O)Nc2ccc(C(C)=O)cc2)CCO1,0.0,0.0,0.0,0.0,0.0
17321,CCc1nc[nH]c1C(=O)N[C@H](C)[C@@H](C)NC(=O)C1CCC=CCC1,0.0,0.0,0.0,0.0,0.0
17322,CCc1ccc(CC(=O)N(C)[C@H]2CCN(Cc3cnsn3)C2)cc1,0.0,0.0,0.0,0.0,0.0
17323,CC(=O)NCC1CN(C(=O)c2cc(C)cc(F)c2)C1,0.0,0.0,0.0,0.0,0.0
17324,CCN1CC[C@H](CNC(=O)[C@@H](C)NC(=O)/C=C\c2ccccc2)C1,0.0,0.0,0.0,0.0,0.0
17325,CC[C@@H]1C[C@H]1C(=O)N[C@H]1C[C@H](NC(=O)c2cnc(C(C)C)s2)C1,0.0,0.0,0.0,0.0,0.0
17326,CC[C@@H]1C[C@H]1C(=O)N[C@H]1C[C@@H](NC(=O)c2cnc3[nH]c(O)nc3c2)C1,0.0,0.0,0.0,0.0,0.0
17327,CCCCN(C)S(=O)(=O)NCc1ccc(N2CCCC2)nc1,0.0,0.0,0.0,0.0,0.0
17328,CCO[C@H](CC(=O)N1CC[C@H](N(C)c2nccc(C)n2)C1)C(C)C,0.0,0.0,0.0,0.0,0.0
17329,CC(C)(C)OC(=O)NC[C@@H](O)CNC(=O)C1(c2ccccn2)CC1,0.0,0.0,0.0,0.0,0.0
17330,CC(=O)N[C@@H](C)C(=O)N(C)[C@@H]1CCCN(C(=O)CC2CCCC2)C1,0.0,0.0,0.0,0.0,0.0
17331,CCc1nnc(N[C@H](C)CN(C)C(=O)[C@H]2CC[C@@H](C)O2)nc1CC,0.0,0.0,0.0,0.0,0.0
17332,CC(C)Cc1ccccc1C(=O)N1C[C@H](O)[C@H](NC(=O)[C@@H]2C[C@H]2C)C1,0.0,0.0,0.0,0.0,0.0
17333,CCCNC(=O)C1CCN(C(=O)C2=Cc3ccccc3OC2)CC1,0.0,0.0,0.0,0.0,0.0
17334,CCCc1nc(C)c(CN[C@@H]2CCN(C(=O)c3ncccc3F)C2)o1,0.0,0.0,0.0,0.0,0.0
17335,CCNC[C@H](NC(=O)c1cc(C(C)(C)C)nn1C)C1CCCC1,0.0,0.0,0.0,0.0,0.0
17336,CCNC(=O)[C@@H](NCC(=O)N[C@H](c1ccccc1)C1CC1)C(C)C,0.0,0.0,0.0,0.0,0.0
17337,CC(=O)N1CCCC[C@@H]1[C@@H](C)NC(=O)c1ccc(Cl)cn1,0.0,0.0,0.0,0.0,0.0
17338,CC1(C)CCC[C@@]1(O)CNC(=O)c1cc(-n2ccnn2)ccc1F,0.0,0.0,0.0,0.0,0.0
17339,CC[C@@H](C)[C@@H](C)C(=O)N1CCN(CCNC(=O)c2coc(C)c2)CC1,0.0,0.0,0.0,0.0,0.0
17340,CC(C)Cn1c([C@@H]2OCC[C@@H]2C)nnc1N1CCN(C2CC2)C(=O)C1,0.0,0.0,0.0,0.0,0.0
17341,CC[C@H](C)c1nnc(N2CC[C@H](C)C2)n1C[C@@]1(O)CCOC1,0.0,0.0,0.0,0.0,0.0
17342,CCn1cc(C(=O)N[C@H]2CCCN(c3cc(F)ncn3)[C@@H]2C)cn1,0.0,0.0,0.0,0.0,0.0
17343,CCC[C@@H](C)CC(=O)NCc1nn(C)cc1I,0.0,0.0,0.0,0.0,0.0
17344,CC(C)[C@H]1CC[C@H](C(=O)NC[C@H]2CCN2Cc2ccnn2C)CC1,0.0,0.0,0.0,0.0,0.0
17345,CCn1cc(C(=O)N(C)C[C@@H]2CCCN2C(=O)C2CC2)c(C2CC2)n1,0.0,0.0,0.0,0.0,0.0
17346,CC[C@@H](C)c1ncc(NC(=O)c2cccc(C(=O)O)n2)cn1,0.0,0.0,0.0,0.0,0.0
17347,CCc1ccccc1C(=O)N1CC[C@@H]1CN(C)C(=O)c1n[nH]cc1F,0.0,0.0,0.0,0.0,0.0
17348,CC(C)[C@@H](NC(=O)C(=O)N[C@H]1CCCCNC1)c1ccccc1,0.0,0.0,0.0,0.0,0.0
17349,CC[C@@H](CNC(=O)C1(CC)CC1)NC(=O)c1cn(C(C)C)nc1C,0.0,0.0,0.0,0.0,0.0
17350,CCOCCN1[C@@H]2CC[C@H]1[C@H](NC(=O)c1c(C)noc1CC)C2,0.0,0.0,0.0,0.0,0.0
17351,CCOc1nc(C(=O)N2CC[C@H](NC(=O)C(CC)CC)[C@H]2C)co1,0.0,0.0,0.0,0.0,0.0
17352,CC1(CC(=O)N2CCOC[C@@H]2CNC(=O)c2ccco2)CCCC1,0.0,0.0,0.0,0.0,0.0
17353,CC(C)(C)OC(=O)N1CC2(C[C@@H]2C(=O)NC[C@H]2CCC=CO2)C1,0.0,0.0,0.0,0.0,0.0
17354,CCNC(=O)CCCC(=O)N[C@H](C)CCNc1ccc(C#N)cn1,0.0,0.0,0.0,0.0,0.0
17355,CCc1ncoc1C(=O)NC1CN(Cc2cc(OC)ns2)C1,0.0,0.0,0.0,0.0,0.0
17356,CCCN(CCNC(=O)C1(C)CC1)C(=O)c1cc(OC)ccn1,0.0,0.0,0.0,0.0,0.0
17357,CC1(CC(=O)N2CC[C@H]2CNC(=O)c2ccc3ncsc3c2)CC1,0.0,0.0,0.0,0.0,0.0
17358,CC(C)NC(=O)CCCC(=O)N1CC[C@@](C)(CNCC2CCC2)C1,0.0,0.0,0.0,0.0,0.0
17359,CC(C)C[C@H](C)C(=O)N1CCC[C@@H](NCCN2CCNC2=O)C1,0.0,0.0,0.0,0.0,0.0
17360,CCOc1cccc(CCC(=O)N2CC[C@H](CO)[C@H](O)C2)c1,0.0,0.0,0.0,0.0,0.0
17361,CCN(Cc1nocc1C)[C@H](C)CNC(=O)Cc1cccc(OC)c1,0.0,0.0,0.0,0.0,0.0
17362,CCc1nn(C)c(CC)c1CC(=O)NCCC(C)(C)F,0.0,0.0,0.0,0.0,0.0
17363,CC[C@@H]1C[C@H](C(=O)Nc2nc3c(s2)C(=O)CC(C)(C)C3)CC(=O)N1,0.0,0.0,0.0,0.0,0.0
17364,CC(C)O[C@@H]1CCCN(c2ccc3nnc([C@H]4C[C@@H]4C)n3n2)C1,0.0,0.0,0.0,0.0,0.0
17365,CC[C@@H](NC(=O)C(=O)NCC(C)(C)CC#N)[C@@H]1CCCO1,0.0,0.0,0.0,0.0,0.0
17366,CCn1cc(CN2CCC([C@H](C)NC(=O)[C@H]3[C@@H]4CCC[C@@H]43)CC2)nn1,0.0,0.0,0.0,0.0,0.0
17367,CCc1ocnc1C(=O)N[C@@H]1C[C@H](C)N(C(=O)Cc2cc(C)on2)C1,0.0,0.0,0.0,0.0,0.0
17368,CCN(CCNc1nccnc1C#N)C(=O)c1c[nH]nc1C1CC1,0.0,0.0,0.0,0.0,0.0
17369,CCc1ocnc1C(=O)N[C@H]1CC[C@H](C)N(c2ccc(C#N)nn2)C1,0.0,0.0,0.0,0.0,0.0
17370,CCN(CCNC(=O)c1nocc1C)C(=O)c1cc(C(C)C)n(C)n1,0.0,0.0,0.0,0.0,0.0
17371,CCCNCCNC(=O)NC[C@H](C)N1CCc2ccccc2C1,0.0,0.0,0.0,0.0,0.0
17372,CC1(C)C(C)(C)C1(C)C(=O)N1CC(NC(=O)[C@@H]2C[C@H]3CC[C@H]2O3)C1,0.0,0.0,0.0,0.0,0.0
17373,CCN(CCC(=O)OC)C(=O)C(C)(C)c1ccccc1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0
17374,CC(C)CNC(=O)CCCN1CCC(C)(O)CC1,0.0,0.0,0.0,0.0,0.0
17375,CC(C)N(C)CC(=O)N1CCC2(CC1)CN(C(=O)[C@@H]1CC1(F)F)C2,0.0,0.0,0.0,0.0,0.0
17376,CCO[C@@H](CC)C(=O)N1CCN(C(=O)c2cccc3nn[nH]c23)CC1,0.0,0.0,0.0,0.0,0.0
17377,CCn1ccnc1C(=O)N(C)CC(C)(C)CNC(=O)c1cc(C)co1,0.0,0.0,0.0,0.0,0.0
17378,CCN(CC1CCN(C(=O)Cn2cncc2C)CC1)C[C@H]1CCOC1,0.0,0.0,0.0,0.0,0.0
17379,CC(=O)N1CCc2cc(C(=O)N(C3CCC3)C3CCOCC3)ccc21,0.0,0.0,0.0,0.0,0.0
17380,CC1(C)C(=O)N[C@@H]1C1CCN(C(=O)c2ccn(CC(F)F)n2)CC1,0.0,0.0,0.0,0.0,0.0
17381,CCn1ccnc1C(=O)N[C@H]1C[C@H](NCc2ccc(F)cc2)C1,0.0,0.0,0.0,0.0,0.0
17382,CCOc1ccc(C(=O)N2CCN(C(=O)[C@H](C)SC)CC2)cc1,0.0,0.0,0.0,0.0,0.0
17383,CC(C)C[C@H](C)CN(C)[C@@H]1CCN(C(=O)C(C)(C)c2cnc[nH]2)C1,0.0,0.0,0.0,0.0,0.0
17384,CCC(=O)N[C@@H]1CN(c2ncnc3ccsc23)CC[C@@H]1C,0.0,0.0,0.0,0.0,0.0
17385,CC(C)OC(=O)CNC(=O)[C@H]1C[C@@H]1c1cc(F)c(F)c(F)c1,0.0,0.0,0.0,0.0,0.0
17386,CCOc1ccc(CN2C[C@@H](O)CC[C@H]2C)c(C)n1,0.0,0.0,0.0,0.0,0.0
